,start,end,rsp_sex,rsp_age,fcs_staples,fcs_pulses,fcs_dairy,fcs_proteins,fcs_flesh_meat,fcs_organ_meat,fcs_fish,fcs_eggs,fcs_veg,fcs_orange_veg,fcs_green_veg,fcs_fruits,fcs_orange_fruit,fcs_fats,fcs_sugars,fcs_condiments,rcsi_meal_adult,rcsi_meal_size,rcsi_meal_nb,rcsi_no_eat
3562,2021-04-27T08:38:33.375-06:00,2021-04-27T15:01:03.782-06:00,1,57,7,5,3,5,2,0,0,4,5,1,1,5,4,7,6,6,0,0,0,0
3563,2021-04-27T13:55:40.182-06:00,2021-04-27T14:58:22.801-06:00,2,79,7,5,4,3,2,0,1,3,2,0,2,4,3,7,5,4,0,0,0,0
3564,2021-04-27T13:18:15.505-06:00,2021-04-27T13:48:00.697-06:00,1,44,7,7,2,3,0,0,1,3,2,1,2,6,6,7,7,7,0,0,0,0
3565,2021-04-27T11:15:56.452-06:00,2021-04-27T11:58:55.762-06:00,1,52,7,7,3,4,0,0,0,4,2,2,2,5,4,7,7,7,1,0,0,0
3566,2021-04-27T10:36:14.197-06:00,2021-04-27T11:12:14.614-06:00,1,57,7,7,4,3,3,0,1,2,4,1,4,5,4,7,7,7,0,0,0,0
3567,2021-04-27T09:33:20.075-06:00,2021-04-27T10:08:54.950-06:00,1,65,7,7,6,2,2,1,1,0,5,2,2,5,5,7,7,7,0,0,0,0
3568,2021-04-27T08:48:46.426-06:00,2021-04-27T09:33:12.131-06:00,1,57,7,6,3,6,1,0,0,6,3,0,3,6,6,7,7,7,0,0,0,0
3569,2021-04-27T13:18:23.446-06:00,2021-04-27T14:04:03.885-06:00,2,37,7,7,4,7,2,0,0,7,7,0,7,1,1,7,7,7,0,0,0,0
3570,2021-04-27T11:08:20.580-06:00,2021-04-27T13:17:01.691-06:00,2,48,7,7,4,3,0,0,2,3,0,0,0,4,4,7,7,7,2,0,0,0
3571,2021-04-27T09:48:08.633-06:00,2021-04-27T11:08:14.908-06:00,1,31,7,7,7,7,1,1,2,7,2,0,2,3,0,7,7,3,0,0,0,0
3572,2021-04-27T08:39:54.686-06:00,2021-04-27T14:50:22.881-06:00,1,52,7,7,7,7,2,1,2,7,7,0,7,7,0,7,7,7,0,2,0,0
3573,2021-04-27T10:32:38.100-06:00,2021-04-27T11:05:25.505-06:00,1,38,7,3,0,1,1,1,1,1,1,1,1,1,0,7,7,7,0,0,0,0
3574,2021-04-27T09:58:37.664-06:00,2021-04-27T11:07:11.915-06:00,2,25,7,3,1,1,0,0,1,1,4,4,4,2,2,6,6,6,1,2,2,0
3575,2021-04-27T09:23:38.678-06:00,2021-04-27T09:56:11.533-06:00,1,22,7,5,4,1,0,0,0,1,2,1,1,1,1,2,2,2,0,1,0,0
3576,2021-04-27T06:15:54.921-06:00,2021-04-27T11:28:28.615-06:00,1,64,7,7,2,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0
3577,2021-04-27T10:43:47.410-06:00,2021-04-27T11:08:33.755-06:00,1,50,6,5,5,6,2,0,2,3,5,2,4,6,4,4,3,3,0,0,0,0
3578,2021-04-27T10:20:42.348-06:00,2021-04-27T10:43:42.244-06:00,1,48,5,4,3,2,0,0,0,2,3,1,1,6,4,6,4,4,1,2,1,0
3579,2021-04-27T09:48:10.636-06:00,2021-04-27T10:18:37.690-06:00,1,51,5,4,3,5,1,0,1,3,1,1,0,5,0,5,3,3,0,0,0,0
3580,2021-04-27T09:15:52.367-06:00,2021-04-27T09:48:05.285-06:00,1,64,6,5,5,3,1,1,0,3,5,3,2,4,4,7,5,5,0,1,1,0
3581,2021-04-27T08:19:26.086-06:00,2021-04-27T09:14:46.556-06:00,1,59,5,3,4,6,0,0,1,5,1,0,1,2,2,5,4,4,1,1,2,0
3582,2021-04-27T09:43:28.798-06:00,2021-04-27T11:31:42.422-06:00,2,25,7,7,2,7,1,0,3,4,4,0,1,5,4,6,7,7,1,4,0,0
3583,2021-04-27T08:10:35.532-06:00,2021-04-27T09:43:21.913-06:00,1,27,7,6,2,6,4,2,1,2,4,2,1,6,5,7,3,5,0,0,0,0
3584,2021-04-27T13:38:28.170-06:00,2021-04-27T14:41:31.884-06:00,1,53,7,7,0,7,0,0,3,7,1,1,1,7,7,4,7,7,0,3,0,0
3585,2021-04-27T10:25:54.000-06:00,2021-04-27T11:19:02.813-06:00,2,71,7,3,2,3,1,1,2,3,2,2,2,7,7,7,7,7,0,5,1,0
3586,2021-04-27T08:44:23.484-06:00,2021-04-27T10:19:50.615-06:00,2,60,7,7,2,7,2,0,7,7,3,1,3,3,3,7,7,7,0,0,0,0
3587,2021-04-27T13:31:29.252-06:00,2021-04-27T14:22:46.540-06:00,1,54,7,7,3,7,2,0,2,7,7,7,7,4,4,7,7,7,0,0,0,0
3588,2021-04-27T11:20:04.313-06:00,2021-04-27T12:24:58.501-06:00,1,17,7,7,0,7,3,7,7,7,7,3,0,7,7,7,7,7,0,0,0,0
3589,2021-04-27T10:11:51.187-06:00,2021-04-27T11:19:59.853-06:00,1,77,7,7,7,7,3,2,2,7,7,7,0,7,7,7,7,7,0,2,0,0
3590,2021-04-27T13:30:43.739-06:00,2021-04-27T14:32:38.049-06:00,2,53,7,7,1,2,1,1,1,0,2,1,1,7,7,1,7,7,0,0,7,0
3591,2021-04-27T11:27:19.839-06:00,2021-04-27T12:24:41.569-06:00,1,28,7,7,7,7,1,0,2,7,6,0,3,7,7,7,7,7,0,0,0,0
3592,2021-04-27T10:13:13.577-06:00,2021-04-27T11:16:02.163-06:00,2,62,7,0,7,2,2,0,2,0,7,7,2,7,7,7,7,7,0,0,0,0
3593,2021-04-27T08:33:41.351-06:00,2021-04-27T09:20:14.711-06:00,1,61,7,7,7,7,0,0,1,7,7,0,1,7,7,7,7,7,0,0,0,0
3594,2021-04-27T13:37:46.148-06:00,2021-04-27T14:20:10.367-06:00,1,51,7,7,7,7,1,0,7,7,7,3,7,7,7,7,7,7,1,1,0,0
3595,2021-04-27T11:07:04.892-06:00,2021-04-27T11:50:11.253-06:00,1,35,7,7,2,7,0,0,1,7,7,1,1,7,7,7,7,7,0,0,0,0
3596,2021-04-27T10:09:15.584-06:00,2021-04-27T11:00:05.757-06:00,1,47,7,4,5,5,1,0,1,5,7,7,1,5,5,7,7,7,0,0,0,0
3597,2021-04-27T08:32:45.877-06:00,2021-04-27T09:05:20.287-06:00,1,24,7,7,7,7,0,1,3,7,7,5,1,7,7,7,7,7,0,0,0,0
3598,2021-04-27T13:34:54.179-06:00,2021-04-27T14:28:27.732-06:00,1,50,7,7,7,3,3,0,1,3,0,0,0,7,7,7,7,7,0,2,2,0
3599,2021-04-27T11:08:55.297-06:00,2021-04-27T11:34:43.432-06:00,1,47,7,7,0,1,0,0,1,1,2,2,2,1,1,7,7,7,0,7,7,1
3600,2021-04-27T10:13:40.874-06:00,2021-04-27T11:00:58.815-06:00,1,57,7,7,5,7,0,0,1,7,1,0,1,5,5,7,7,7,0,0,0,0
3601,2021-04-27T08:39:26.844-06:00,2021-04-27T09:47:13.513-06:00,2,23,7,7,2,7,0,0,2,7,2,1,1,3,3,7,7,7,3,3,3,0
3602,2021-04-27T10:50:06.099-06:00,2021-04-27T11:17:46.045-06:00,2,52,7,7,3,1,1,0,0,1,1,0,1,7,7,7,7,7,0,0,0,0
3603,2021-04-27T10:20:53.825-06:00,2021-04-27T11:38:25.842-06:00,1,68,7,7,7,1,1,0,0,0,0,0,0,2,2,7,7,7,0,0,0,0
3604,2021-04-27T09:41:53.107-06:00,2021-04-27T10:13:41.103-06:00,1,24,7,1,3,7,1,0,0,7,0,0,0,7,7,7,7,7,0,0,0,0
3605,2021-04-27T09:11:50.576-06:00,2021-04-27T11:35:27.573-06:00,1,50,7,7,1,7,0,0,0,7,2,0,1,7,7,7,7,7,2,2,2,0
3606,2021-04-27T08:33:33.912-06:00,2021-04-27T09:10:11.502-06:00,1,46,7,7,7,7,1,0,0,7,1,0,1,7,7,7,7,7,0,0,0,0
3607,2021-04-27T11:10:15.017-06:00,2021-04-27T11:55:10.920-06:00,1,61,7,7,7,3,2,1,3,1,2,2,2,7,7,7,7,7,0,0,0,0
3608,2021-04-27T10:43:55.309-06:00,2021-04-27T11:10:00.424-06:00,1,80,7,7,3,7,1,0,0,7,3,1,3,5,5,7,7,7,0,0,0,0
3609,2021-04-27T09:58:05.739-06:00,2021-04-27T10:35:37.450-06:00,1,41,7,7,7,7,1,0,1,7,3,1,3,3,3,7,7,7,0,2,3,0
3610,2021-04-27T09:16:34.424-06:00,2021-04-27T09:57:55.879-06:00,2,53,7,7,7,7,3,0,0,7,3,0,3,7,7,7,7,7,0,0,0,0
3611,2021-04-27T08:24:38.523-06:00,2021-04-27T09:14:53.862-06:00,1,55,7,7,5,2,2,0,1,2,0,0,0,1,1,7,7,7,0,0,0,0
3612,2021-04-27T13:00:35.660-06:00,2021-04-27T14:19:10.867-06:00,1,70,7,7,7,1,0,0,1,0,0,0,0,7,7,7,7,7,4,0,4,3
3613,2021-04-27T12:00:34.778-06:00,2021-04-27T12:52:41.505-06:00,1,31,7,7,3,7,1,0,0,7,4,3,2,7,3,7,7,7,0,0,0,0
3614,2021-04-27T11:04:15.901-06:00,2021-04-27T11:49:16.526-06:00,1,65,7,7,7,2,0,0,2,2,2,0,2,7,2,3,7,7,0,0,0,0
3615,2021-04-27T10:15:18.137-06:00,2021-04-27T10:59:08.719-06:00,1,55,1,0,7,7,0,0,0,7,0,0,0,0,0,7,7,7,0,0,0,0
3616,2021-04-27T08:42:35.258-06:00,2021-04-27T10:02:26.451-06:00,1,43,7,4,3,2,0,0,1,2,7,0,1,7,0,7,7,7,0,0,0,0
3617,2021-04-27T13:18:53.861-06:00,2021-04-27T14:30:47.072-06:00,1,40,7,7,1,7,0,1,0,7,2,1,2,5,2,7,7,7,0,1,0,0
3618,2021-04-27T10:53:35.649-06:00,2021-04-27T11:27:45.748-06:00,1,37,7,7,6,3,1,0,1,3,3,0,2,3,2,7,7,7,2,1,0,0
3619,2021-04-27T08:39:43.257-06:00,2021-04-27T09:58:20.450-06:00,2,57,7,7,4,2,2,1,1,1,3,2,2,3,2,5,7,7,0,2,0,0
3620,2021-04-27T11:05:24.313-06:00,2021-04-27T14:42:59.480-06:00,2,76,7,6,2,4,2,0,4,2,4,3,4,7,7,7,0,7,0,0,0,0
3621,2021-04-27T09:52:08.840-06:00,2021-04-27T10:43:08.389-06:00,1,29,7,1,1,4,4,0,4,0,5,3,5,6,6,7,7,7,0,0,0,0
3622,2021-04-27T08:11:05.192-06:00,2021-04-27T09:13:11.193-06:00,2,40,7,6,4,7,2,2,1,7,5,0,2,3,3,7,7,7,2,0,0,0
3623,2021-04-27T13:40:39.754-06,2021-04-27T14:33:29.204-06,1,40,7,7,7,7,2,1,2,7,4,2,4,7,7,7,7,7,0,1,3,1
3624,2021-04-27T11:00:30.832-06,2021-04-27T11:43:10.841-06,1,28,7,7,2,7,0,3,1,4,6,6,0,1,0,7,7,7,3,3,0,0
3625,2021-04-27T10:17:26.262-06,2021-04-27T11:00:25.694-06,1,46,7,7,7,6,2,0,6,6,7,7,3,7,7,7,7,7,0,0,0,0
3626,2021-04-27T13:38:20.440-06:00,2021-04-27T14:03:23.047-06:00,1,64,7,7,2,3,2,0,2,3,5,2,2,2,1,4,0,2,0,1,1,0
3627,2021-04-27T09:11:57.078-06,2021-04-27T10:12:14.918-06,1,48,7,1,7,7,3,0,2,1,1,0,1,7,7,7,7,7,0,0,0,0
3628,2021-04-27T10:21:52.273-06:00,2021-04-27T11:27:58.454-06:00,2,72,7,7,3,2,0,0,2,2,2,0,0,1,1,7,7,7,0,0,0,0
3629,2021-04-27T08:23:47.750-06,2021-04-27T09:09:25.903-06,1,62,7,7,6,7,0,0,1,3,1,1,1,3,3,6,3,0,0,0,0,0
3630,2021-04-27T09:42:12.460-06:00,2021-04-27T10:21:39.743-06:00,1,31,7,7,2,3,0,0,0,3,0,0,0,0,0,7,7,7,7,7,6,0
3631,2021-04-27T08:58:56.148-06:00,2021-04-27T09:39:44.529-06:00,1,48,7,7,7,3,1,0,2,3,3,0,3,3,3,7,7,7,0,3,0,0
3632,2021-04-27T08:21:21.050-06:00,2021-04-27T08:57:23.733-06:00,1,59,7,6,6,2,1,0,2,2,4,2,3,7,4,1,2,5,0,4,4,0
3633,2021-04-27T13:41:28.125-06:00,2021-04-27T14:25:17.559-06:00,2,57,7,7,2,7,1,0,2,7,2,1,0,7,6,2,7,7,4,5,0,0
3634,2021-04-27T09:19:51.445-06:00,2021-04-27T10:16:18.239-06:00,1,78,7,7,0,6,1,2,0,6,1,1,1,6,0,7,7,7,0,0,0,0
3635,2021-04-27T13:32:13.874-06:00,2021-04-27T14:14:11.718-06:00,1,27,5,0,0,4,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0
3636,2021-04-27T10:36:24.914-06:00,2021-04-27T11:25:43.719-06:00,1,23,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
3637,2021-04-27T09:59:22.902-06:00,2021-04-27T10:36:16.333-06:00,1,60,2,0,1,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0
3638,2021-04-27T09:10:03.929-06:00,2021-04-27T09:58:22.667-06:00,1,55,3,2,2,2,1,2,2,2,1,0,0,0,0,2,1,1,0,0,0,0
3639,2021-04-27T08:23:45.231-06:00,2021-04-27T09:09:57.169-06:00,1,45,4,0,3,3,2,0,2,1,0,0,0,4,3,5,1,4,0,0,0,0
3640,2021-04-27T08:24:30.451-06:00,2021-04-27T11:25:29.034-06:00,1,49,7,7,7,4,1,0,2,4,7,2,2,7,7,7,7,7,2,2,0,0
3641,2021-04-27T13:37:28.446-06:00,2021-04-27T14:14:51.434-06:00,1,62,7,7,3,2,0,0,1,2,2,1,1,7,7,7,7,7,0,2,2,0
3642,2021-04-27T11:03:02.677-06:00,2021-04-27T11:35:55.936-06:00,1,44,7,7,2,7,3,0,0,7,7,1,2,7,7,7,7,7,4,3,5,2
3643,2021-04-27T10:10:37.485-06:00,2021-04-27T11:40:47.699-06:00,1,57,7,7,2,3,2,1,1,3,7,3,1,7,7,7,7,7,0,2,2,0
3644,2021-04-27T09:09:32.098-06:00,2021-04-27T11:40:04.959-06:00,1,53,7,7,3,4,1,0,3,4,3,3,2,7,7,7,7,7,0,0,3,3
3645,2021-04-27T08:26:53.691-06:00,2021-04-27T11:41:05.523-06:00,1,71,7,7,0,7,1,0,1,7,7,1,3,4,3,0,7,7,0,2,3,0
3646,2021-04-27T13:15:32.087-06:00,2021-04-27T14:08:43.334-06:00,2,44,7,7,0,7,0,0,2,7,0,0,0,3,3,7,7,7,0,0,0,0
3647,2021-04-27T10:47:29.616-06:00,2021-04-27T13:16:52.668-06:00,1,41,7,7,7,7,2,0,0,7,1,1,0,7,7,7,7,7,0,0,0,0
3648,2021-04-27T09:38:47.889-06:00,2021-04-27T13:18:07.402-06:00,1,27,5,2,3,6,0,0,6,0,1,0,1,1,1,7,7,7,5,5,4,2
3649,2021-04-27T13:16:26.869-06:00,2021-04-27T14:18:54.303-06:00,1,55,7,7,2,2,0,0,0,2,4,1,2,1,1,7,7,7,0,0,0,0
3650,2021-04-27T09:42:32.437-06:00,2021-04-27T10:21:21.910-06:00,2,42,7,7,0,5,1,3,1,5,0,0,0,2,2,7,7,7,1,2,1,1
3651,2021-04-27T08:24:43.745-06:00,2021-04-27T09:13:44.931-06:00,2,61,7,0,3,2,0,2,0,2,7,6,7,7,7,7,2,1,0,0,0,0
3652,2021-04-27T13:36:43.332-06:00,2021-04-27T14:12:23.700-06:00,1,91,7,4,2,4,0,0,4,1,0,0,0,3,3,5,0,6,0,0,0,0
3653,2021-04-27T10:23:32.462-06:00,2021-04-27T11:09:11.064-06:00,2,73,7,2,6,6,1,1,4,6,0,0,0,7,7,7,1,7,0,3,3,0
3654,2021-04-27T09:34:57.702-06:00,2021-04-27T10:19:27.932-06:00,2,48,7,7,3,7,2,1,2,7,4,4,3,3,3,7,2,7,0,0,0,0
3655,2021-04-27T08:59:42.943-06:00,2021-04-27T09:26:32.595-06:00,1,24,7,7,3,7,1,0,4,7,7,7,3,7,7,2,4,7,2,3,0,0
3656,2021-04-27T08:20:10.794-06:00,2021-04-27T08:55:36.878-06:00,1,70,7,7,7,6,1,0,1,4,2,1,1,7,7,7,7,7,0,0,0,0
3657,2021-04-27T10:56:49.826-06:00,2021-04-27T11:56:12.282-06:00,2,24,7,7,2,7,2,1,1,3,4,0,4,5,4,7,7,7,0,0,0,0
3658,2021-04-27T09:48:44.166-06:00,2021-04-27T10:44:28.561-06:00,2,22,7,7,3,2,2,0,1,1,4,0,1,4,4,7,7,7,0,6,6,3
3659,2021-04-27T09:00:25.371-06:00,2021-04-27T09:48:03.800-06:00,1,36,7,7,4,7,3,0,3,7,3,0,2,4,2,7,7,7,0,2,1,0
3660,2021-04-27T08:02:19.155-06:00,2021-04-27T08:57:16.558-06:00,1,72,7,7,1,7,0,0,1,7,2,0,1,7,2,7,7,7,2,2,0,0
3661,2021-04-27T10:58:39.959-06:00,2021-04-27T11:30:29.903-06:00,1,64,2,0,2,1,1,1,1,1,5,5,4,4,2,7,7,2,0,0,0,0
3662,2021-04-27T10:12:58.274-06:00,2021-04-27T10:48:40.601-06:00,1,47,5,2,5,2,2,0,2,1,7,5,5,3,3,7,7,7,0,0,0,0
3663,2021-04-27T09:25:24.843-06:00,2021-04-27T09:58:45.899-06:00,1,58,7,7,7,3,3,2,3,1,7,5,5,5,5,7,7,7,0,0,0,0
3664,2021-04-27T08:40:18.413-06:00,2021-04-27T09:19:02.649-06:00,2,52,3,1,1,1,1,0,1,1,7,3,1,3,3,7,7,7,0,1,0,0
3665,2021-04-27T08:10:02.311-06:00,2021-04-27T08:38:57.364-06:00,2,56,2,2,5,2,2,0,2,2,5,5,5,5,5,7,7,7,0,0,0,0
3666,2021-04-27T10:57:22.201-06:00,2021-04-27T11:47:42.970-06:00,2,35,7,7,7,7,0,1,1,7,1,0,1,7,7,7,7,7,0,0,0,0
3667,2021-04-27T09:53:00.352-06:00,2021-04-27T10:27:51.123-06:00,2,27,7,7,3,4,1,1,1,4,3,3,1,7,7,2,7,7,0,0,0,0
3668,2021-04-27T08:54:47.071-06:00,2021-04-27T09:40:52.878-06:00,1,50,7,7,2,3,2,0,2,3,7,6,5,7,7,4,7,3,3,3,7,0
3669,2021-04-27T06:27:36.191-06:00,2021-04-27T08:52:33.205-06:00,2,60,7,7,5,3,0,1,0,3,4,3,4,5,4,7,6,0,0,0,0,0
3670,2021-04-27T11:11:43.575-06:00,2021-04-27T11:31:17.485-06:00,2,26,7,5,3,7,3,0,2,7,7,7,7,7,7,7,7,7,0,0,0,1
3671,2021-04-27T10:10:57.532-06:00,2021-04-27T10:49:30.424-06:00,1,45,7,3,4,4,3,0,0,4,7,2,1,1,0,7,7,7,0,1,0,0
3672,2021-04-27T09:23:44.765-06:00,2021-04-27T10:10:47.447-06:00,1,49,7,7,4,1,1,0,0,1,7,0,0,7,7,7,7,5,0,0,0,0
3673,2021-04-27T08:10:32.033-06:00,2021-04-27T08:47:12.730-06:00,1,56,7,2,7,3,1,0,3,2,3,2,3,7,7,7,7,7,0,0,0,0
3674,2021-04-27T10:41:38.799-06:00,2021-04-27T11:20:54.086-06:00,2,35,7,7,5,3,2,0,3,1,6,3,3,7,7,7,7,7,0,0,0,0
3675,2021-04-27T09:58:04.804-06:00,2021-04-27T10:37:06.588-06:00,1,85,7,7,7,1,1,0,1,1,3,1,2,3,2,3,5,5,0,0,0,0
3676,2021-04-27T09:23:37.604-06:00,2021-04-27T09:52:11.181-06:00,1,40,7,7,2,5,2,0,3,2,4,0,4,4,2,7,7,7,0,0,0,0
3677,2021-04-27T06:35:56.529-06:00,2021-04-27T09:15:08.035-06:00,1,93,7,7,3,5,2,0,4,1,4,1,4,5,5,2,7,7,0,2,0,0
3678,2021-04-27T10:29:53.759-06:00,2021-04-27T11:12:00.321-06:00,1,74,7,7,0,1,0,0,0,1,1,1,0,1,1,7,7,7,0,0,0,0
3679,2021-04-27T09:45:41.214-06:00,2021-04-27T10:29:44.586-06:00,2,51,7,7,0,3,0,0,2,3,3,2,3,3,3,7,7,7,0,0,0,0
3680,2021-04-27T08:58:11.543-06:00,2021-04-27T09:37:10.169-06:00,1,24,3,3,3,3,0,1,0,3,1,1,1,4,4,7,3,7,0,0,0,0
3681,2021-04-27T06:34:18.170-06:00,2021-04-27T08:57:59.790-06:00,1,23,7,7,3,7,0,3,0,7,2,0,2,2,1,7,7,7,1,1,0,0
3682,2021-04-27T10:45:05.813-06:00,2021-04-27T11:05:49.073-06:00,1,36,7,7,7,7,7,2,2,7,7,7,4,1,1,7,7,7,0,0,0,0
3683,2021-04-25T16:53:01.413-06:00,2021-04-27T10:03:11.360-06:00,1,74,7,7,7,4,2,0,3,1,6,3,3,7,0,7,7,7,0,0,0,0
3684,2021-04-26T20:36:19.707-06:00,2021-04-27T09:35:29.184-06:00,1,39,7,5,3,6,5,4,3,1,6,5,3,5,5,4,6,7,0,0,0,0
3685,2021-04-26T20:11:49.453-06:00,2021-04-27T08:26:33.243-06:00,1,68,7,7,7,5,4,3,2,1,7,7,7,5,3,2,3,7,0,4,2,0
3686,2021-04-26T19:18:04.371-06:00,2021-04-27T07:39:25.234-06:00,1,57,7,7,7,7,3,3,3,0,7,7,7,7,7,7,7,7,0,0,0,0
3687,2021-04-27T10:26:57.386-06:00,2021-04-27T10:45:23.171-06:00,1,46,7,7,7,7,7,7,7,3,7,7,7,7,7,7,7,7,0,0,0,0
3688,2021-04-25T15:23:48.961-06:00,2021-04-27T10:19:21.992-06:00,1,29,7,7,7,6,3,1,0,3,6,4,4,4,2,7,2,7,0,0,0,0
3689,2021-04-25T10:42:58.706-06:00,2021-04-27T10:18:18.490-06:00,1,54,7,7,5,7,3,0,0,5,3,1,2,1,1,4,2,2,1,1,3,0
3690,2021-04-25T09:25:52.421-06:00,2021-04-27T10:16:45.247-06:00,2,33,7,7,5,3,2,2,2,1,7,4,4,2,1,7,5,7,0,0,0,0
3691,2021-04-27T08:50:42.831-06:00,2021-04-27T09:02:21.178-06:00,1,62,7,7,0,3,2,0,1,2,2,1,0,1,1,7,7,7,0,0,0,0
3692,2021-04-26T16:56:23.968-06:00,2021-04-26T17:31:01.872-06:00,2,20,7,7,5,7,1,0,3,7,7,3,6,5,4,7,7,7,0,0,0,0
3693,2021-04-26T16:09:17.041-06:00,2021-04-26T16:43:27.333-06:00,1,29,7,7,1,7,3,1,1,7,7,3,2,3,2,7,7,7,0,0,0,0
3694,2021-04-26T14:35:29.417-06:00,2021-04-26T15:54:27.796-06:00,2,39,7,7,2,7,1,0,0,7,3,1,2,1,0,7,7,7,2,2,0,0
3695,2021-04-24T13:16:59.718-06:00,2021-04-27T01:29:12.907-06:00,1,62,7,7,0,7,1,0,0,7,0,0,0,0,0,7,7,7,0,1,3,0
3696,2021-04-24T09:34:51.444-06:00,2021-04-27T01:35:52.269-06:00,1,27,7,7,1,7,2,0,2,7,0,0,0,1,1,7,7,7,0,0,3,0
3697,2021-04-24T08:28:28.460-06:00,2021-04-27T01:41:22.180-06:00,2,26,7,7,1,7,1,0,1,7,3,1,1,3,3,7,7,7,0,0,0,0
3698,2021-04-26T15:35:12.046-06:00,2021-04-27T00:41:16.582-06:00,2,25,7,7,7,5,4,0,0,1,2,0,2,0,0,7,7,7,0,0,0,0
3699,2021-04-26T14:39:10.457-06:00,2021-04-27T00:41:32.791-06:00,1,22,7,7,2,7,0,0,2,7,2,1,1,7,7,7,7,7,7,7,3,3
3700,2021-04-25T11:56:01.779-06:00,2021-04-27T00:39:55.322-06:00,1,30,7,7,1,7,1,0,0,7,1,1,0,7,7,7,7,7,0,2,0,0
3701,2021-04-25T11:10:23.276-06:00,2021-04-27T00:41:47.086-06:00,1,29,7,7,1,7,1,0,0,7,1,1,0,1,1,7,7,7,0,1,0,0
3702,2021-04-25T08:25:48.140-06:00,2021-04-27T00:42:10.364-06:00,2,57,7,7,0,7,1,0,0,7,0,0,0,7,7,7,7,7,1,3,5,0
3703,2021-04-25T07:37:35.982-06:00,2021-04-27T01:03:18.773-06:00,2,58,7,7,0,0,0,0,0,0,0,0,0,7,0,0,7,7,7,7,5,0
3704,2021-04-24T15:15:54.441-06:00,2021-04-27T00:50:55.602-06:00,2,87,7,7,0,7,0,0,0,7,0,0,0,0,0,0,7,2,3,3,0,0
3705,2021-04-24T14:49:37.410-06:00,2021-04-27T01:02:06.738-06:00,2,75,7,3,0,4,2,0,0,2,0,0,0,3,3,7,7,7,0,0,1,1
3706,2021-04-26T22:11:00.957-06:00,2021-04-26T23:32:01.004-06:00,1,46,7,7,7,4,3,0,2,3,6,3,2,5,2,7,5,5,0,0,0,0
3707,2021-04-26T18:27:11.914-06:00,2021-04-26T20:19:15.125-06:00,2,60,7,7,7,3,3,0,0,3,7,7,3,5,2,7,7,7,0,0,0,0
3708,2021-04-26T15:12:26.527-06:00,2021-04-26T16:28:04.603-06:00,1,56,7,7,7,7,3,1,1,3,7,3,3,2,1,7,7,7,3,4,2,0
3709,2021-04-26T12:19:13.468-06:00,2021-04-26T13:49:41.438-06:00,2,54,7,7,7,3,3,0,0,3,3,2,1,1,1,4,3,4,0,0,0,0
3710,2021-04-23T08:55:56.818-06:00,2021-04-23T11:00:34.743-06:00,1,25,7,7,7,3,3,0,1,3,2,1,1,4,3,7,7,7,0,0,0,0
3711,2021-04-26T16:13:51.734-06:00,2021-04-26T23:20:54.122-06:00,1,33,7,2,0,1,0,1,0,0,5,3,2,0,0,2,7,2,1,2,1,0
3712,2021-04-26T15:38:11.614-06:00,2021-04-26T23:10:16.780-06:00,1,50,7,2,2,4,1,0,0,3,3,2,1,2,2,5,7,7,0,0,0,0
3713,2021-04-26T14:44:31.859-06:00,2021-04-26T23:07:53.207-06:00,1,29,7,7,0,2,0,0,0,2,5,2,3,1,1,2,7,3,3,7,3,2
3714,2021-04-26T17:36:21.122-05:00,2021-04-26T23:34:48.414-05:00,2,30,7,7,0,5,3,0,0,2,2,1,1,1,1,2,7,7,0,0,0,0
3715,2021-04-26T16:44:57.955-05:00,2021-04-26T23:42:04.956-05:00,1,50,7,4,3,5,2,1,0,3,4,2,2,3,3,7,7,7,0,0,0,0
3716,2021-04-26T15:37:55.068-05:00,2021-04-26T23:41:12.854-05:00,1,47,7,7,0,5,1,0,0,5,3,1,2,2,2,4,2,2,2,0,1,0
3717,2021-04-26T14:07:36.814-06:00,2021-04-26T21:22:29.674-06:00,1,26,7,7,7,7,1,0,0,7,0,0,0,7,7,7,7,7,0,0,0,0
3718,2021-04-26T13:39:35.383-06:00,2021-04-26T21:18:34.815-06:00,2,62,7,7,7,5,1,0,0,5,0,0,0,7,7,5,7,7,0,0,0,0
3719,2021-04-26T11:04:09.893-06:00,2021-04-26T21:15:32.949-06:00,2,27,7,7,7,7,2,0,1,7,0,0,0,0,0,7,7,7,0,0,0,0
3720,2021-04-26T10:36:17.130-06:00,2021-04-26T21:17:00.290-06:00,2,80,7,7,7,7,2,1,1,4,0,0,0,7,7,7,7,7,0,0,0,0
3721,2021-04-26T09:14:32.616-06:00,2021-04-26T21:06:29.530-06:00,1,72,7,7,7,7,3,0,0,7,0,0,0,7,7,7,7,7,0,0,0,0
3722,2021-04-26T14:59:02.023-06:00,2021-04-26T15:35:40.721-06:00,1,33,7,7,0,7,7,0,1,7,7,7,7,7,7,7,7,7,0,0,0,0
3723,2021-04-26T13:34:45.741-06:00,2021-04-26T14:06:16.265-06:00,1,60,7,7,3,2,1,0,0,2,7,7,7,0,0,7,3,7,0,7,0,0
